From	To	Distance	Frontsight Azimuth	Frontsight Inclination	Backsight Azimuth	Backsignt Inclination	Left	Right	Up	Down	North	East	Elevation	Description	Date	Surveyors	Comment	Scanned Notes
U65	U66	16.02671832	28.56655262	-12.90745732	28.56655262	-12.90745732	0	3.989185381	4	12				Chris's Little Crawl (off Northtown Ave)	2001-12-15	"Suzanne DeBlois, Mike Dowden, Nate Newkirk"	Tie-in station changed to Ud4 from Ud6 per Ronnie Harrison. cjh 10/20/09	
U66	U67	11.5200434	161.5650512	-89.84272161	161.5650512	-89.84272161	1.999049774	2.991521352	16	0				Chris's Little Crawl (off Northtown Ave)	2001-12-15	"Suzanne DeBlois, Mike Dowden, Nate Newkirk"		
U67	U68	26.29555286	56.81085306	8.397061821	56.81085306	8.397061821	2.993659967	2.993659967	1.5	4				Chris's Little Crawl (off Northtown Ave)	2001-12-15	"Suzanne DeBlois, Mike Dowden, Nate Newkirk"		
U68	U69	19.46043422	24.27338862	-0.088326604	24.27338862	-0.088326604	0.999249719	2.997749156	1.5	4				Chris's Little Crawl (off Northtown Ave)	2001-12-15	"Suzanne DeBlois, Mike Dowden, Nate Newkirk"		
U69	U70	41.3231146	22.01511225	-0.083191889	22.01511225	-0.083191889	4.989639266	2.993409427	1.5	5				Chris's Little Crawl (off Northtown Ave)	2001-12-15	"Suzanne DeBlois, Mike Dowden, Nate Newkirk"	"From BE20, continues 75' of twisty breakdown to domes and ends."	
U32	UW1	13.82127708	129.5065464	-6.272189433	129.5065464	-6.272189433	1.993238571	3.989348318	0	3				Chris's Little Crawl (off Northtown Ave)	2001-12-15	"Suzanne DeBlois, Mike Dowden, Nate Newkirk"		
UW1	UW2	12.96139653	84.70500288	-5.800752065	84.70500288	-5.800752065	2.998166106	1.992485885	1	2				Chris's Little Crawl (off Northtown Ave)	2001-12-15	"Suzanne DeBlois, Mike Dowden, Nate Newkirk"		
UW2	UW3	20.62224285	134.5086246	1.722835738	134.5086246	1.722835738	5.993680005	5.993680005	0	3				Chris's Little Crawl (off Northtown Ave)	2001-12-15	"Suzanne DeBlois, Mike Dowden, Nate Newkirk"		
UW3	UW4	33.30067417	-130.2373687	0.481762238	-130.2373687	0.481762238	5.997149323	4.990921759	0	2				Chris's Little Crawl (off Northtown Ave)	2001-12-15	"Suzanne DeBlois, Mike Dowden, Nate Newkirk"		
UW4	UW5	23.10069479	-103.1154977	-1.537947225	-103.1154977	-1.537947225	2.991721912	11.99296877	1	1.5				Chris's Little Crawl (off Northtown Ave)	2001-12-15	"Suzanne DeBlois, Mike Dowden, Nate Newkirk"		
UW5	UW6	7.141218383	-136.4775397	3.210980488	-136.4775397	3.210980488	3.995159571	6.994118958	0	3				Chris's Little Crawl (off Northtown Ave)	2001-12-15	"Suzanne DeBlois, Mike Dowden, Nate Newkirk"		
UW6	U27	7.115321497	170.6542213	24.67112138	170.6542213	24.67112138	0.992975327	0.992975327	0	0				Chris's Little Crawl (off Northtown Ave)	2001-12-15	"Suzanne DeBlois, Mike Dowden, Nate Newkirk"		
K37	BE1	16.29356008	35.62627704	28.76195558	35.62627704	28.76195558	19.99024762	3.991804103	15	11				Everready Canyon loops and Continued straight at Double Ready.	2001-12-15	"Sean Lewis, Ben Tobin"	YB12 ends in 90' after climb up into loose hanging breakdown.	
BE1	BE2	28.80217006	140.6366888	9.997082476	140.6366888	9.997082476	2.99527962	1.989497424	0	3				Everready Canyon loops and Continued straight at Double Ready.	2001-12-15	"Sean Lewis, Ben Tobin"		
BE2	BE3	15.70293603	-175.354694	-2.993320356	-175.354694	-2.993320356	2.996681498	1.493351934	2	2.5				Everready Canyon loops and Continued straight at Double Ready.	2001-12-15	"Sean Lewis, Ben Tobin"		
BE3	BE4	83.40359345	167.6485388	-0.501494616	167.6485388	-0.501494616	1.990075375	2.996080773	4	2				Everready Canyon loops and Continued straight at Double Ready.	2001-12-15	"Sean Lewis, Ben Tobin"		
BE4	BE5	14.20057041	-155.5827597	-0.484176	-155.5827597	-0.484176	0.990807751	2.992824753	3	3				Everready Canyon loops and Continued straight at Double Ready.	2001-12-15	"Sean Lewis, Ben Tobin"		
BE5	BE6	26.30241244	160.633775	-3.007499664	160.633775	-3.007499664	3.998924856	3.998924856	2.5	5				Everready Canyon loops and Continued straight at Double Ready.	2001-12-15	"Sean Lewis, Ben Tobin"		
BE6	BE7	27.89873653	165.9089471	-1.499375903	165.9089471	-1.499375903	1.991230775	0.989949494	0.5	6				Everready Canyon loops and Continued straight at Double Ready.	2001-12-15	"Sean Lewis, Ben Tobin"		
BE7	BE8	18.99264331	177.131566	-1.749978605	177.131566	-1.749978605	2.999083193	0	1	5				Everready Canyon loops and Continued straight at Double Ready.	2001-12-15	"Sean Lewis, Ben Tobin"		
BE8	BE9	19.00273138	-152.3425769	-0.75380522	-152.3425769	-0.75380522	0.993277403	2.489437688	2	5				Everready Canyon loops and Continued straight at Double Ready.	2001-12-15	"Sean Lewis, Ben Tobin"		
BE9	BE10	8.499817645	-173.3972951	7.028068568	-173.3972951	7.028068568	3.990613988	4.994847345	4	5				Everready Canyon loops and Continued straight at Double Ready.	2001-12-15	"Sean Lewis, Ben Tobin"	At EG13 is terminal fill or breakdown.	
BE10	BE11	31.20540658	142.906091	-0.495749141	142.906091	-0.495749141	3.989235516	4.997299271	1	5				Everready Canyon loops and Continued straight at Double Ready.	2001-12-15	"Sean Lewis, Ben Tobin"		
BE11	BE12	32.49441337	58.63914136	3.988165075	58.63914136	3.988165075	1.992510979	3.992605665	1.5	3				Everready Canyon loops and Continued straight at Double Ready.	2001-12-15	"Sean Lewis, Ben Tobin"		
BE12	BE13	5.907571413	39.91735548	-1.16392439	39.91735548	-1.16392439	1.989296358	2.992473893	1.5	0.5				Everready Canyon loops and Continued straight at Double Ready.	2001-12-15	"Sean Lewis, Ben Tobin"		
UUA12	BM1	15.92682643	49.50798128	1.115276381	49.50798128	1.115276381	9.995323907	11.99436951	2	1				Everready Canyon loops and Continued straight at Double Ready.	2001-12-15	"Sean Lewis, Ben Tobin"	AMQ7 ends	
BM1	BM2	17.96219085	76.83801995	0.35088009	76.83801995	0.35088009	5.992603775	4.99132247	1	0.5				Everready Canyon loops and Continued straight at Double Ready.	2001-12-15	"Sean Lewis, Ben Tobin"		
BM2	BM3	34.29277475	84.06976913	-2.373190152	84.06976913	-2.373190152	6.993854445	1.990778742	0.5	1				Everready Canyon loops and Continued straight at Double Ready.	2001-12-15	"Sean Lewis, Ben Tobin"		
